DATA;TIPO_JOIA;TIPO_PEDRA;TIPO_MARCA;LOJA;PRECO
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;7035
2023-10;BRINCO;OUTRAS;NACIONAL;B;3798
2023-10;COLAR;OUTRAS;NACIONAL;B;6209
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;11781
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;7378
2023-10;PULSEIRA;OUTRAS;INTERNACIONAL;B;10335
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;7550
2023-10;PULSEIRA;OUTRAS;INTERNACIONAL;B;10573
2023-10;PULSEIRA;DIAMANTE;NACIONAL;B;10368
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;7807
2023-10;BRINCO;OUTRAS;NACIONAL;B;4209
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;7979
2023-10;COLAR;OUTRAS;NACIONAL;B;6948
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;13167
2023-10;COLAR;DIAMANTE;INTERNACIONAL;B;24192
2023-10;PINGENTE;OUTRAS;INTERNACIONAL;B;2560
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;13582
2023-10;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5346
2023-10;BRINCO;DIAMANTE;NACIONAL;B;8320
2023-10;BRINCO;OUTRAS;NACIONAL;B;4621
2023-10;BRINCO;DIAMANTE;NACIONAL;B;8486
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;8837
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;8923
2023-10;PINGENTE;OUTRAS;INTERNACIONAL;B;2772
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;14691
2023-10;BRINCO;OUTRAS;NACIONAL;B;4896
2023-10;ANEL;DIAMANTE;INTERNACIONAL;B;12960
2023-10;PULSEIRA;DIAMANTE;INTERNACIONAL;B;23544
2023-10;ANEL;DIAMANTE;INTERNACIONAL;B;13200
2023-10;BRINCO;DIAMANTE;NACIONAL;B;9235
2023-10;PULSEIRA;DIAMANTE;INTERNACIONAL;B;24192
2023-10;PULSEIRA;OUTRAS;INTERNACIONAL;B;13424
2023-10;PULSEIRA;DIAMANTE;INTERNACIONAL;B;24624
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;15939
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;9952
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;16216
2023-10;BRINCO;DIAMANTE;NACIONAL;B;9817
2023-10;COLAR;DIAMANTE;INTERNACIONAL;B;29988
2023-10;ANEL;DIAMANTE;INTERNACIONAL;B;14400
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;10210
2023-10;ANEL;SEM PEDRA;NACIONAL;B;1888
2023-10;BRINCO;SEM PEDRA;INTERNACIONAL;B;4563
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;16077
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;9867
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;9781
2023-10;PULSEIRA;OUTRAS;INTERNACIONAL;B;13424
2023-10;COLAR;DIAMANTE;INTERNACIONAL;B;28224
2023-10;COLAR;DIAMANTE;INTERNACIONAL;B;27972
2023-10;PULSEIRA;OUTRAS;INTERNACIONAL;B;13068
2023-10;PULSEIRA;OUTRAS;NACIONAL;B;6906
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;14968
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;14830
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;9094
2023-10;PULSEIRA;OUTRAS;NACIONAL;B;6652
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;8923
2023-10;PULSEIRA;OUTRAS;INTERNACIONAL;B;12236
2023-10;ANEL;OUTRAS;INTERNACIONAL;B;6732
2023-10;PULSEIRA;OUTRAS;NACIONAL;B;6399
2023-10;ANEL;OUTRAS;INTERNACIONAL;B;6600
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;13721
2023-10;PULSEIRA;OUTRAS;INTERNACIONAL;B;11642
2023-10;PULSEIRA;DIAMANTE;INTERNACIONAL;B;20952
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;8236
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;8151
2023-10;PINGENTE;OUTRAS;INTERNACIONAL;B;2481
2023-10;BRINCO;SEM PEDRA;INTERNACIONAL;B;3627
2023-10;PULSEIRA;OUTRAS;NACIONAL;B;5829
2023-10;PULSEIRA;OUTRAS;INTERNACIONAL;B;10810
2023-10;ANEL;OUTRAS;INTERNACIONAL;B;5940
2023-10;BRINCO;OUTRAS;NACIONAL;B;4072
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;7550
2023-10;PULSEIRA;OUTRAS;INTERNACIONAL;B;10335
2023-10;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;4644
2023-10;COLAR;SEM PEDRA;NACIONAL;B;2856
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;7207
2023-10;ANEL;OUTRAS;INTERNACIONAL;B;5478
2023-10;PULSEIRA;DIAMANTE;NACIONAL;B;9446
2023-10;COLAR;OUTRAS;INTERNACIONAL;B;11226
2023-10;BRINCO;OUTRAS;INTERNACIONAL;B;6864
2023-10;BRINCO;OUTRAS;NACIONAL;B;3706
2023-10;PULSEIRA;OUTRAS;NACIONAL;B;5195
2023-10;PINGENTE;OUTRAS;NACIONAL;C;1168
2023-10;COLAR;OUTRAS;NACIONAL;C;6209
2023-10;ANEL;OUTRAS;INTERNACIONAL;C;5610
2023-10;ANEL;OUTRAS;INTERNACIONAL;C;5676
2023-10;ANEL;OUTRAS;NACIONAL;C;3062
2023-10;PULSEIRA;OUTRAS;NACIONAL;C;5575
2023-10;BRINCO;OUTRAS;INTERNACIONAL;C;7636
2023-10;ANEL;OUTRAS;INTERNACIONAL;C;5940
2023-10;ANEL;OUTRAS;INTERNACIONAL;C;6006
2023-10;ANEL;OUTRAS;NACIONAL;C;3238
2023-10;ANEL;DIAMANTE;NACIONAL;C;5952
2023-10;ANEL;OUTRAS;NACIONAL;C;3308
2023-10;PINGENTE;OUTRAS;NACIONAL;C;1337
2023-10;COLAR;OUTRAS;NACIONAL;C;7096
2023-10;ANEL;OUTRAS;NACIONAL;C;3414
2023-10;ANEL;OUTRAS;NACIONAL;C;3449
2023-10;ANEL;OUTRAS;NACIONAL;C;3484
2023-10;BRINCO;OUTRAS;INTERNACIONAL;C;8580
2023-10;ANEL;OUTRAS;NACIONAL;C;3555
2023-10;BRINCO;SEM PEDRA;NACIONAL;C;2121
2023-10;PULSEIRA;OUTRAS;NACIONAL;C;6526
2023-10;BRINCO;OUTRAS;NACIONAL;C;4759
2023-10;ANEL;OUTRAS;NACIONAL;C;3696
2023-10;COLAR;OUTRAS;NACIONAL;C;7835
2023-10;ANEL;DIAMANTE;NACIONAL;C;6848
2023-10;PINGENTE;SEM PEDRA;NACIONAL;C;691
2023-10;PINGENTE;SEM PEDRA;NACIONAL;C;697
2023-10;ANEL;OUTRAS;NACIONAL;C;3872
2023-10;ANEL;OUTRAS;NACIONAL;C;3907
2023-10;BRINCO;OUTRAS;NACIONAL;C;5125
2023-10;BRINCO;OUTRAS;NACIONAL;C;5170
2023-10;BRINCO;OUTRAS;NACIONAL;C;5216
2023-10;ANEL;DIAMANTE;INTERNACIONAL;C;13800
2023-10;PULSEIRA;OUTRAS;NACIONAL;C;7349
2023-10;ANEL;OUTRAS;INTERNACIONAL;C;7722
2023-10;ANEL;OUTRAS;NACIONAL;C;4153
2023-10;ANEL;OUTRAS;NACIONAL;C;4188
2023-10;PULSEIRA;SEM PEDRA;NACIONAL;C;3456
2023-10;ANEL;OUTRAS;NACIONAL;C;4188
2023-10;ANEL;OUTRAS;NACIONAL;C;4153
2023-10;BRINCO;OUTRAS;NACIONAL;C;5353
2023-10;ANEL;OUTRAS;NACIONAL;C;4083
2023-10;ANEL;DIAMANTE;NACIONAL;C;7360
2023-10;BRINCO;OUTRAS;NACIONAL;C;5216
2023-10;PULSEIRA;SEM PEDRA;NACIONAL;C;3254
2023-10;BRINCO;OUTRAS;NACIONAL;C;5125
2023-10;ANEL;SEM PEDRA;NACIONAL;C;1776
2023-10;PINGENTE;OUTRAS;INTERNACIONAL;C;2904
2023-10;BRINCO;OUTRAS;NACIONAL;C;4987
2023-10;ANEL;OUTRAS;NACIONAL;C;3801
2023-10;ANEL;SEM PEDRA;NACIONAL;C;1712
2023-10;BRINCO;DIAMANTE;INTERNACIONAL;C;16536
2023-10;PULSEIRA;OUTRAS;NACIONAL;C;6652
2023-10;PULSEIRA;OUTRAS;NACIONAL;C;6589
2023-10;ANEL;OUTRAS;NACIONAL;C;3625
2023-10;ANEL;OUTRAS;NACIONAL;C;3590
2023-10;ANEL;OUTRAS;INTERNACIONAL;C;6666
2023-10;PULSEIRA;OUTRAS;NACIONAL;C;6336
2023-10;COLAR;SEM PEDRA;NACIONAL;C;3326
2023-10;PULSEIRA;OUTRAS;INTERNACIONAL;C;11642
2023-10;BRINCO;SEM PEDRA;NACIONAL;C;2017
2023-10;COLAR;OUTRAS;NACIONAL;C;7096
2023-10;PINGENTE;OUTRAS;INTERNACIONAL;C;2508
2023-10;ANEL;SEM PEDRA;NACIONAL;C;1504
2023-10;ANEL;OUTRAS;NACIONAL;C;3273
2023-10;BRINCO;OUTRAS;INTERNACIONAL;C;7893
2023-10;ANEL;OUTRAS;NACIONAL;C;3203
2023-10;BRINCO;OUTRAS;NACIONAL;C;4118
2023-10;PINGENTE;OUTRAS;INTERNACIONAL;C;2349
2023-10;PINGENTE;OUTRAS;NACIONAL;C;1239
2023-10;ANEL;OUTRAS;NACIONAL;C;3062
2023-10;PULSEIRA;DIAMANTE;INTERNACIONAL;C;18576
2023-10;BRINCO;SEM PEDRA;NACIONAL;C;1768
2023-10;BRINCO;OUTRAS;NACIONAL;C;3843
2023-10;ANEL;OUTRAS;NACIONAL;C;2921
2023-10;PULSEIRA;OUTRAS;NACIONAL;C;5195
2023-10;ANEL;DIAMANTE;INTERNACIONAL;D;9720
2023-10;COLAR;SEM PEDRA;NACIONAL;D;2688
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1296
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;524
2023-10;ANEL;OUTRAS;NACIONAL;D;2921
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;537
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1360
2023-10;PINGENTE;DIAMANTE;NACIONAL;D;2201
2023-10;ANEL;OUTRAS;NACIONAL;D;3062
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1408
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1424
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1440
2023-10;ANEL;SEM PEDRA;INTERNACIONAL;D;2730
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1472
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;595
2023-10;ANEL;OUTRAS;NACIONAL;D;3308
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1520
2023-10;ANEL;DIAMANTE;NACIONAL;D;6144
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;620
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1568
2023-10;ANEL;SEM PEDRA;INTERNACIONAL;D;2970
2023-10;ANEL;OUTRAS;NACIONAL;D;3520
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1616
2023-10;ANEL;DIAMANTE;INTERNACIONAL;D;12240
2023-10;ANEL;OUTRAS;NACIONAL;D;3625
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;665
2023-10;ANEL;OUTRAS;NACIONAL;D;3696
2023-10;ANEL;SEM PEDRA;INTERNACIONAL;D;3180
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;684
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;691
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;697
2023-10;ANEL;OUTRAS;NACIONAL;D;3872
2023-10;PINGENTE;OUTRAS;NACIONAL;D;1562
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;716
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1808
2023-10;ANEL;OUTRAS;NACIONAL;D;4012
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;736
2023-10;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1392
2023-10;BRINCO;SEM PEDRA;NACIONAL;D;2433
2023-10;ANEL;SEM PEDRA;NACIONAL;D;1888
2023-10;ANEL;SEM PEDRA;INTERNACIONAL;D;3570
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;768
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;761
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;755
2023-10;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1404
2023-10;ANEL;SEM PEDRA;INTERNACIONAL;D;3480
2023-10;ANEL;DIAMANTE;NACIONAL;D;7360
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;729
2023-10;BRINCO;SEM PEDRA;NACIONAL;D;2350
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;716
2023-10;PINGENTE;SEM PEDRA;NACIONAL;D;710
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;27720
2023-11;ANEL;DIAMANTE;NACIONAL;A;6976
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;23328
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;14830
2023-11;PINGENTE;SEM PEDRA;INTERNACIONAL;A;1272
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;12096
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;4992
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;25956
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;25704
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;13998
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;A;6300
2023-11;ANEL;DIAMANTE;NACIONAL;A;6336
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;13582
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;4656
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;A;2534
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;23940
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;14664
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;10713
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;23184
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;22932
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;4320
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;4806
2023-11;COLAR;OUTRAS;NACIONAL;A;6504
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;10440
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;4644
2023-11;ANEL;OUTRAS;INTERNACIONAL;A;5610
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;21168
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;20916
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;A;2164
2023-11;BRINCO;OUTRAS;INTERNACIONAL;A;6949
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;11088
2023-11;ANEL;DIAMANTE;NACIONAL;A;5184
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;20664
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;3984
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;10080
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;21420
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;13416
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;12058
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;A;10454
2023-11;PINGENTE;SEM PEDRA;INTERNACIONAL;A;1068
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;10368
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;22932
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;23184
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;A;11048
2023-11;COLAR;DIAMANTE;NACIONAL;A;12633
2023-11;PINGENTE;SEM PEDRA;INTERNACIONAL;A;1140
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;13305
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;20952
2023-11;BRINCO;OUTRAS;INTERNACIONAL;A;8408
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;4752
2023-11;COLAR;DIAMANTE;NACIONAL;A;13440
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;A;2666
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;25704
2023-11;ANEL;OUTRAS;INTERNACIONAL;A;6798
2023-11;COLAR;OUTRAS;NACIONAL;A;7687
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;14553
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;12211
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;26964
2023-11;COLAR;DIAMANTE;NACIONAL;A;14515
2023-11;PULSEIRA;SEM PEDRA;NACIONAL;A;3139
2023-11;COLAR;OUTRAS;NACIONAL;A;8131
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;17316
2023-11;BRINCO;OUTRAS;INTERNACIONAL;A;9609
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;28476
2023-11;ANEL;SEM PEDRA;NACIONAL;A;1824
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;13800
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;16077
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;13478
2023-11;COLAR;OUTRAS;NACIONAL;A;8722
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;14280
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;30240
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;25704
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;18408
2023-11;BRINCO;SEM PEDRA;INTERNACIONAL;A;4563
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;18096
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;A;7245
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;5472
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24408
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24192
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;27972
2023-11;PULSEIRA;OUTRAS;NACIONAL;A;6969
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;15107
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;5832
2023-11;PINGENTE;DIAMANTE;NACIONAL;A;2739
2023-11;ANEL;OUTRAS;INTERNACIONAL;A;6996
2023-11;ANEL;SEM PEDRA;INTERNACIONAL;A;3150
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22464
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22248
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;25704
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;4848
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;13860
2023-11;COLAR;DIAMANTE;NACIONAL;A;13305
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;11760
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;A;11523
2023-11;COLAR;DIAMANTE;NACIONAL;A;12902
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;11400
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;23688
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;23436
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;A;5796
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;10920
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;22680
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;22428
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19008
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;10440
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;A;10216
2023-11;ANEL;DIAMANTE;NACIONAL;A;5440
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;21168
2023-11;COLAR;DIAMANTE;NACIONAL;A;11155
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;20664
2023-11;ANEL;OUTRAS;INTERNACIONAL;A;5346
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;12480
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;20412
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;3936
2023-11;COLAR;SEM PEDRA;NACIONAL;A;2788
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;21168
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;9792
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;13416
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;10022
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19008
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;12335
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19440
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19656
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19872
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;23436
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;20304
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;23940
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;24192
2023-11;COLAR;DIAMANTE;NACIONAL;A;13036
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;21168
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;24948
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;21600
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;11635
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22032
2023-11;ANEL;OUTRAS;INTERNACIONAL;A;6798
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;A;12355
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;5670
2023-11;ANEL;OUTRAS;INTERNACIONAL;A;6996
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;5778
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;12960
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;5886
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;13200
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;23976
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;5376
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;28476
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;28728
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;28980
2023-11;COLAR;OUTRAS;NACIONAL;A;8574
2023-11;ANEL;DIAMANTE;NACIONAL;A;7488
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;29736
2023-11;PINGENTE;DIAMANTE;NACIONAL;A;3046
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;5760
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;29988
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;29736
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;25272
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;25056
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;13248
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24624
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;6102
2023-11;ANEL;SEM PEDRA;INTERNACIONAL;A;3360
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;5328
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;13200
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;15107
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;16848
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;23112
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;26712
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;26460
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;26208
2023-11;COLAR;DIAMANTE;NACIONAL;A;13843
2023-11;BRINCO;OUTRAS;INTERNACIONAL;A;8751
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;25452
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;13860
2023-11;COLAR;DIAMANTE;NACIONAL;A;13305
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;13582
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;11640
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;24192
2023-11;COLAR;DIAMANTE;NACIONAL;A;12768
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;23688
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;14508
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;12751
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;22932
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;10800
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;22428
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;A;10454
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;10440
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;13416
2023-11;COLAR;DIAMANTE;NACIONAL;A;11424
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;4032
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;17928
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;17712
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;12636
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;20160
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;20412
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;17712
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;9561
2023-11;PINGENTE;SEM PEDRA;INTERNACIONAL;A;1008
2023-11;ANEL;SEM PEDRA;INTERNACIONAL;A;2550
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;11919
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;21924
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19008
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;4272
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;A;5670
2023-11;ANEL;OUTRAS;INTERNACIONAL;A;6006
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19872
2023-11;PULSEIRA;OUTRAS;NACIONAL;A;5892
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;23688
2023-11;PINGENTE;DIAMANTE;NACIONAL;A;2432
2023-11;ANEL;OUTRAS;INTERNACIONAL;A;6336
2023-11;COLAR;OUTRAS;NACIONAL;A;7170
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;11289
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;24948
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;A;6300
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;25452
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;14137
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;14275
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;14414
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;26460
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;26712
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;23112
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;16848
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;27468
