DATA;TIPO_JOIA;TIPO_PEDRA;MARCA;LOCALIZACAO_LOJA;PRECO
2023-11;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;12720
2023-11;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4804
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1664
2023-11;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;8837
2023-11;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4667
2023-11;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6399
2023-11;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;8580
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;2613
2023-11;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6468
2023-11;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;8322
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1536
2023-11;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6019
2023-11;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5955
2023-11;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING C;2678
2023-11;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6800
2023-11;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING C;5824
2023-11;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING D;14040
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;569
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1408
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1224
2023-11;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;3027
2023-11;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING D;2176
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1344
2023-11;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;2490
2023-11;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING D;2099
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1296
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1126
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;518
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1312
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;531
2023-11;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING D;4032
2023-11;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING D;2176
2023-11;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2476
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1224
2023-11;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2956
2023-11;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;5607
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1440
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1281
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;588
2023-11;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2678
2023-11;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING D;2406
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1520
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1536
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;620
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1568
2023-11;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;2970
2023-11;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING D;8320
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;646
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1632
2023-11;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING D;2636
2023-11;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;5616
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;672
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;678
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1506
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;691
2023-11;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;3836
2023-11;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2288
2023-11;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1332
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;716
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1808
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;729
2023-11;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING D;2944
2023-11;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2412
2023-11;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2433
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;755
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1904
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;768
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1904
2023-11;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING D;3398
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;748
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1633
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1619
2023-11;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;4012
2023-11;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING D;7232
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1792
2023-11;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1332
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1760
2023-11;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;3836
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;691
2023-11;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING D;6848
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;678
2023-11;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;4095
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1664
2023-11;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1236
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;652
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1422
2023-11;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;7392
2023-11;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING D;8494
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1568
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1365
2023-11;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1996
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1520
2023-11;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;4301
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;595
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;588
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1456
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1440
2023-11;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING D;10252
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1239
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;556
2023-11;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;3354
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1360
2023-11;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING D;9676
2023-11;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1168
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;524
2023-11;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;2430
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1280
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;518
2023-11;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING D;5412
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;531
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;537
2023-11;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1768
2023-11;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2476
2023-11;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1809
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1408
2023-11;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2990
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;576
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;582
2023-11;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;3238
2023-11;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1116
2023-11;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;601
2023-11;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;5985
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1536
2023-11;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;2910
2023-11;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING D;3292
2023-11;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1584
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12000
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;13574
2023-12;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING A;2611
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4944
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;26208
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12600
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;26712
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23112
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23328
2023-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;1534
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;27720
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5328
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;12902
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13560
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5472
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;28980
2023-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;9651
2023-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;8648
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;18408
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;18564
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;16128
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25704
2023-12;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING A;3964
2023-12;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING A;2995
2023-12;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING A;7424
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;17940
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13680
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13560
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;28224
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23976
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;27720
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;14649
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5184
2023-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;7909
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;26712
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5040
2023-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;8652
2023-12;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING A;2636
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25704
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;13574
2023-12;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;6300
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24948
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24696
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20952
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20736
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;11400
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;11280
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23436
2023-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;6072
2023-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;6006
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;14040
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;19224
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;11827
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;21924
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;21672
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;9792
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;9676
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12948
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;17712
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12636
2023-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;9504
2023-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;5346
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;3936
2023-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;5478
2023-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;6988
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13260
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;11558
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;18792
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;19008
2023-12;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;1068
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4320
2023-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;12612
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;12364
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4464
2023-12;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING A;2406
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;14820
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;11520
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24444
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24696
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4752
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4800
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4848
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;22032
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;13843
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;11980
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12600
2023-12;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;3180
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;16692
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;27216
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13080
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23760
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23976
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;28224
2023-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;9695
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;28728
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24840
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;15590
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;29484
2023-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;5399
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;29988
2023-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;14256
2023-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;14137
2023-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;14018
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;13478
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;18096
2023-12;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING A;3312
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24624
2023-12;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING A;3796
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24192
2023-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;1562
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;17160
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;12556
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;27216
2023-12;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;3210
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;26712
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;26460
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;16224
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;13843
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25704
2023-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;8403
2023-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;8320
2023-12;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING A;2534
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;13171
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20952
2023-12;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING A;2457
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23940
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23688
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20088
2023-12;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING A;5888
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;10920
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;19440
2023-12;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;4806
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13728
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;21924
2023-12;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING A;2201
2023-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;11781
2023-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;9979
2023-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;6905
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12792
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;10886
2023-12;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING A;5120
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;17496
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;17712
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;9960
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;9676
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;18360
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;9907
2023-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;12058
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13728
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;22428
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;19440
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;10483
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;11040
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;10713
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;11280
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4560
2023-12;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;3744
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20952
2023-12;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING A;3292
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;21384
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;15600
2023-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;7465
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;22032
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25956
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;13977
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;22680
2023-12;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;5724
2023-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;12711
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23328
2023-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;9068
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;17160
2023-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;13186
2023-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;8279
2023-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;7159
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24624
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;28980
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;15590
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;29484
2023-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5664
2023-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;4188
2023-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;18720
2023-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;13708
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;29736
2023-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;29484
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13920
2023-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13800
2023-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;3009
2023-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;3977
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;15052
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23976
2023-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23760
2023-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;14649
